GEM location ID,bus_id,bus_name
L100000900506,way/369866141-765,Jaipur
L100000900484,way/1143180503-765,Phalodi
L100000900320,way/386153973-765,Dharmapuri
L100001055793,way/420797421-765,Sikandarabad
L100001055841,way/420797421-765,Sikandarabad
L100001055812,way/420797421-765,Sikandarabad
L100001055842,way/420797421-765,Sikandarabad
L100001055792,way/420797421-765,Sikandarabad
L100001055791,way/420797421-765,Sikandarabad
L100000917084,way/201845280-765,Wardha
L100001055843,way/201845280-765,Wardha
L100001055892,way/201845280-765,Wardha
L100001055890,way/201845280-765,Wardha
L100000922391,way/201845280-765,Wardha
L100001019599,way/201845280-765,Wardha
L100001055902,way/201845280-765,Wardha
L100001055873,way/201845280-765,Wardha
L100001055900,way/201845280-765,Wardha
L100000917085,way/201845280-765,Wardha
L100001019642,way/201845280-765,Wardha
L100001055901,way/201845280-765,Wardha
L100001019616,way/201845280-765,Wardha
L100000900289,way/688672711-765,Bhuj
L100000900631,way/688672711-765,Bhuj
L100000900468,way/331275940-765,Vadodara
L100000900428,way/331275940-765,Vadodara
L100000900530,way/331275940-765,Vadodara
L100000900641,way/420797421-765,Sikandarabad
L100000900642,way/420797421-765,Sikandarabad
L100000900188,way/331275940-765,Vadodara
L100000900359,way/688672711-765,Bhuj
L100000900360,way/209826798-765,Indore
L100001055838,way/209826798-765,Indore
L100001055837,way/209826798-765,Indore
L100001055840,way/209826798-765,Indore
L100000900588,way/209826798-765,Indore
L100000900206,way/293597835-765,Solapur
L100000900695,way/293597835-765,Solapur
L100000900469,way/386153973-765,Dharmapuri
L100000922359,way/315823978-765,Kurnool
L100000900196,way/386153973-765,Dharmapuri
L100000900189,way/688672711-765,Bhuj
L100000900207,way/293597835-765,Solapur
L100000922360,way/293597835-765,Solapur
L100000917086,way/1143180503-765,Phalodi
L100000917087,way/1143180503-765,Phalodi
L100000900589,way/369866141-765,Jaipur
L100000900421,way/369866141-765,Jaipur
L100000900470,way/331275940-765,Vadodara
L100000900608,way/1143180503-765,Phalodi
L100000917088,way/1143180503-765,Phalodi
L100000917089,way/1143180503-765,Phalodi
L100000900547,way/315823978-765,Kurnool
L100000917090,way/315823978-765,Kurnool
L100000900590,way/315823978-765,Kurnool
L100001055952,way/386153973-765,Dharmapuri
L100000900609,way/1143180503-765,Phalodi
L100000917091,way/688672711-765,Bhuj
L100000900297,way/688672711-765,Bhuj
L100000900690,way/688672711-765,Bhuj
L100000900398,way/688672711-765,Bhuj
L100000900261,way/315823978-765,Kurnool
L100000900361,way/315823978-765,Kurnool
L100000900542,way/315823978-765,Kurnool
L100000922361,way/293597835-765,Solapur
L100000900236,way/688672711-765,Bhuj
L100000900460,way/386153973-765,Dharmapuri
L100000900555,way/386153973-765,Dharmapuri
L100000900278,way/386153973-765,Dharmapuri
L100000900422,way/386153973-765,Dharmapuri
L100000900515,way/386153973-765,Dharmapuri
L100000900516,way/386153973-765,Dharmapuri
L100000900328,way/688672711-765,Bhuj
L100000900329,way/688672711-765,Bhuj
L100000900531,way/386153973-765,Dharmapuri
L100000900379,way/688672711-765,Bhuj
L100000900471,way/315823978-765,Kurnool
L100000900517,way/386153973-765,Dharmapuri
L100000900472,way/369866141-765,Jaipur
L100000900362,way/315823978-765,Kurnool
L100000900591,way/315823978-765,Kurnool
L100000900660,way/315823978-765,Kurnool
L100000900661,way/315823978-765,Kurnool
L100000900632,way/369866141-765,Jaipur
L100000900473,way/369866141-765,Jaipur
L100000900548,way/369866141-765,Jaipur
L100000900592,way/369866141-765,Jaipur
L100000900593,way/315823978-765,Kurnool
L100000900662,way/201845280-765,Wardha
L100000917096,way/386153973-765,Dharmapuri
L100000917097,way/420797421-765,Sikandarabad
L100000917098,way/420797421-765,Sikandarabad
L100001019682,way/420797421-765,Sikandarabad
L100000900197,way/386153973-765,Dharmapuri
L100000922392,way/293597835-765,Solapur
L100000900198,way/369866141-765,Jaipur
L100000900270,way/369866141-765,Jaipur
L100001055889,way/293597835-765,Solapur
L100001055888,way/293597835-765,Solapur
L100001055869,way/293597835-765,Solapur
L100001019637,way/386153973-765,Dharmapuri
L100001045118,way/209826798-765,Indore
L100000900321,way/386153973-765,Dharmapuri
L100000900554,way/386153973-765,Dharmapuri
L100001055846,way/293597835-765,Solapur
L100000900507,way/688672711-765,Bhuj
L100000900594,way/331275940-765,Vadodara
L100000900673,way/331275940-765,Vadodara
L100000900696,way/331275940-765,Vadodara
L100001055787,way/386153973-765,Dharmapuri
L100000900549,way/420797421-765,Sikandarabad
L100000900298,way/386153973-765,Dharmapuri
L100000900322,way/386153973-765,Dharmapuri
L100000900556,way/386153973-765,Dharmapuri
L100000900486,way/386153973-765,Dharmapuri
L100000900495,way/386153973-765,Dharmapuri
L100000900363,way/315823978-765,Kurnool
L100000900616,way/688672711-765,Bhuj
L100000900425,way/1143180503-765,Phalodi
L100000917099,way/1143180503-765,Phalodi
L100000900174,way/386153973-765,Dharmapuri
L100000900279,way/386153973-765,Dharmapuri
L100000900557,way/386153973-765,Dharmapuri
L100000900663,way/386153973-765,Dharmapuri
L100000900371,way/386153973-765,Dharmapuri
L100000900474,way/315823978-765,Kurnool
L100000900475,way/315823978-765,Kurnool
L100000900476,way/315823978-765,Kurnool
L100001054468,way/209826798-765,Indore
L100000900664,way/209826798-765,Indore
L100000922362,way/386153973-765,Dharmapuri
L100000900558,way/386153973-765,Dharmapuri
L100000900704,way/315823978-765,Kurnool
L100000900164,way/386153973-765,Dharmapuri
L100000900439,way/386153973-765,Dharmapuri
L100000900629,way/386153973-765,Dharmapuri
L100000900414,way/315823978-765,Kurnool
L100000900617,way/331275940-765,Vadodara
L100000922363,way/315823978-765,Kurnool
L100001055943,way/369866141-765,Jaipur
L100001044926,way/369866141-765,Jaipur
L100001019643,way/369866141-765,Jaipur
L100000917100,way/369866141-765,Jaipur
L100001080240,way/369866141-765,Jaipur
L100001055827,way/420797421-765,Sikandarabad
L100000900595,way/1143180503-765,Phalodi
L100000900596,way/1143180503-765,Phalodi
L100000900299,way/688672711-765,Bhuj
L100000900431,way/688672711-765,Bhuj
L100000900618,way/688672711-765,Bhuj
L100000900683,way/688672711-765,Bhuj
L100000917102,way/688672711-765,Bhuj
L100000900380,way/688672711-765,Bhuj
L100000900381,way/688672711-765,Bhuj
L100000900404,way/688672711-765,Bhuj
L100000900597,way/386153973-765,Dharmapuri
L100000900243,way/386153973-765,Dharmapuri
L100000900628,way/386153973-765,Dharmapuri
L100000900699,way/688672711-765,Bhuj
L100000917104,way/386153973-765,Dharmapuri
L100000900323,way/386153973-765,Dharmapuri
L100000900190,way/688672711-765,Bhuj
L100000900532,way/420797421-765,Sikandarabad
L100000900450,way/209826798-765,Indore
L100000900281,way/331275940-765,Vadodara
L100000900300,way/209826798-765,Indore
L100000900643,way/331275940-765,Vadodara
L100000900644,way/331275940-765,Vadodara
L100000922338,way/331275940-765,Vadodara
L100000900533,way/331275940-765,Vadodara
L100000900177,way/201845280-765,Wardha
L100000900166,way/293597835-765,Solapur
L100000900185,way/315823978-765,Kurnool
L100001019688,way/420797421-765,Sikandarabad
L100000900237,way/331275940-765,Vadodara
L100000900330,way/688672711-765,Bhuj
L100000900633,way/688672711-765,Bhuj
L100000900181,way/331275940-765,Vadodara
L100000900500,way/331275940-765,Vadodara
L100000900665,way/331275940-765,Vadodara
L100000900182,way/209826798-765,Indore
L100001055004,way/293597835-765,Solapur
L100000900598,way/293597835-765,Solapur
L100000900238,way/369866141-765,Jaipur
L100001080697,way/386153973-765,Dharmapuri
L100000922364,way/293597835-765,Solapur
L100000900666,way/293597835-765,Solapur
L100000900395,way/1143180503-765,Phalodi
L100000900239,way/331275940-765,Vadodara
L100000900183,way/331275940-765,Vadodara
L100000900599,way/688672711-765,Bhuj
L100000900622,way/331275940-765,Vadodara
L100000900539,way/688672711-765,Bhuj
L100000900645,way/331275940-765,Vadodara
L100000900364,way/315823978-765,Kurnool
L100000900290,way/688672711-765,Bhuj
L100000900423,way/688672711-765,Bhuj
L100000900667,way/688672711-765,Bhuj
L100000900646,way/331275940-765,Vadodara
L100000900647,way/331275940-765,Vadodara
L100000900365,way/315823978-765,Kurnool
L100000917105,way/1143180503-765,Phalodi
L100000900211,way/293597835-765,Solapur
L100000900553,way/293597835-765,Solapur
L100000900266,way/201845280-765,Wardha
L100000900272,way/201845280-765,Wardha
L100000900415,way/201845280-765,Wardha
L100000900442,way/201845280-765,Wardha
L100000922365,way/201845280-765,Wardha
L100000900550,way/201845280-765,Wardha
L100000900600,way/293597835-765,Solapur
L100000900291,way/293597835-765,Solapur
L100000900477,way/386153973-765,Dharmapuri
L100000900253,way/688672711-765,Bhuj
L100000917107,way/293597835-765,Solapur
L100000917108,way/386153973-765,Dharmapuri
L100001044925,way/201845280-765,Wardha
L100000900612,way/311118424-765,Fatehpur
L100000900199,way/209826798-765,Indore
L100000900366,way/386153973-765,Dharmapuri
L100001055939,way/1143180503-765,Phalodi
L100000900496,way/201845280-765,Wardha
L100000900324,way/293597835-765,Solapur
L100000922366,way/331275940-765,Vadodara
L100000900405,way/688672711-765,Bhuj
L100000900478,way/201845280-765,Wardha
L100000900292,way/369866141-765,Jaipur
L100000900534,way/1143180503-765,Phalodi
L100000917109,way/1143180503-765,Phalodi
L100000900214,way/315823978-765,Kurnool
L100000900562,way/386153973-765,Dharmapuri
L100001055847,way/293597835-765,Solapur
L100001080244,way/293597835-765,Solapur
L100001055845,way/293597835-765,Solapur
L100001055898,way/293597835-765,Solapur
L100000900367,way/386153973-765,Dharmapuri
L100000922367,way/293597835-765,Solapur
L100000900619,way/688672711-765,Bhuj
L100000900399,way/688672711-765,Bhuj
L100000900264,way/201845280-765,Wardha
L100000900668,way/201845280-765,Wardha
L100000922368,way/201845280-765,Wardha
L100000900301,way/688672711-765,Bhuj
L100000900210,way/331275940-765,Vadodara
L100000900648,way/420797421-765,Sikandarabad
L100000900400,way/688672711-765,Bhuj
L100000917110,way/293597835-765,Solapur
L100000917111,way/293597835-765,Solapur
L100000900535,way/293597835-765,Solapur
L100000900518,way/315823978-765,Kurnool
L100000900519,way/315823978-765,Kurnool
L100000900697,way/386153973-765,Dharmapuri
L100001020633,way/386153973-765,Dharmapuri
L100000917112,way/386153973-765,Dharmapuri
L100001055948,way/386153973-765,Dharmapuri
L100001055947,way/386153973-765,Dharmapuri
L100001019538,way/386153973-765,Dharmapuri
L100001055965,way/386153973-765,Dharmapuri
L100001080241,way/386153973-765,Dharmapuri
L100001019632,way/386153973-765,Dharmapuri
L100001019633,way/386153973-765,Dharmapuri
L100001019634,way/386153973-765,Dharmapuri
L100001019635,way/386153973-765,Dharmapuri
L100001019636,way/386153973-765,Dharmapuri
L100000900368,way/1143180503-765,Phalodi
L100000900601,way/293597835-765,Solapur
L100001054511,way/293597835-765,Solapur
L100000900700,way/688672711-765,Bhuj
L100000917113,way/386153973-765,Dharmapuri
L100000917114,way/386153973-765,Dharmapuri
L100000900293,way/369866141-765,Jaipur
L100000900426,way/1143180503-765,Phalodi
L100000900602,way/1143180503-765,Phalodi
L100000900184,way/386153973-765,Dharmapuri
L100000900520,way/386153973-765,Dharmapuri
L100000900559,way/386153973-765,Dharmapuri
L100000900497,way/386153973-765,Dharmapuri
L100000900294,way/386153973-765,Dharmapuri
L100000900427,way/386153973-765,Dharmapuri
L100000900444,way/386153973-765,Dharmapuri
L100000900316,way/688672711-765,Bhuj
L100000900459,way/1143180503-765,Phalodi
L100000900417,way/386153973-765,Dharmapuri
L100000922369,way/386153973-765,Dharmapuri
L100000900345,way/386153973-765,Dharmapuri
L100000922370,way/386153973-765,Dharmapuri
L100000917115,way/386153973-765,Dharmapuri
L100000900501,way/386153973-765,Dharmapuri
L100000922371,way/386153973-765,Dharmapuri
L100000922372,way/386153973-765,Dharmapuri
L100000917116,way/386153973-765,Dharmapuri
L100000922373,way/386153973-765,Dharmapuri
L100000922374,way/386153973-765,Dharmapuri
L100000900277,way/386153973-765,Dharmapuri
L100000900626,way/386153973-765,Dharmapuri
L100000900445,way/386153973-765,Dharmapuri
L100000900625,way/386153973-765,Dharmapuri
L100000917117,way/1143180503-765,Phalodi
L100000917118,way/315823978-765,Kurnool
L100000900406,way/688672711-765,Bhuj
L100000900200,way/386153973-765,Dharmapuri
L100000900220,way/386153973-765,Dharmapuri
L100000900317,way/386153973-765,Dharmapuri
L100000917119,way/386153973-765,Dharmapuri
L100000900702,way/386153973-765,Dharmapuri
L100000900703,way/386153973-765,Dharmapuri
L100000922375,way/386153973-765,Dharmapuri
L100000922393,way/386153973-765,Dharmapuri
L100000900446,way/386153973-765,Dharmapuri
L100000900521,way/386153973-765,Dharmapuri
L100000900522,way/386153973-765,Dharmapuri
L100000900560,way/386153973-765,Dharmapuri
L100001055825,way/209826798-765,Indore
L100000900508,way/420797421-765,Sikandarabad
L100000900561,way/386153973-765,Dharmapuri
L100000900479,way/386153973-765,Dharmapuri
L100000900669,way/386153973-765,Dharmapuri
L100000922394,way/331275940-765,Vadodara
L100000900536,way/386153973-765,Dharmapuri
L100000900480,way/315823978-765,Kurnool
L100000900262,way/386153973-765,Dharmapuri
L100000900454,way/1143180503-765,Phalodi
L100000900265,way/201845280-765,Wardha
L100000922376,way/201845280-765,Wardha
L100000900382,way/688672711-765,Bhuj
L100000900408,way/688672711-765,Bhuj
L100000900401,way/688672711-765,Bhuj
L100000922377,way/293597835-765,Solapur
L100000900502,way/293597835-765,Solapur
L100000900498,way/201845280-765,Wardha
L100000900209,way/293597835-765,Solapur
L100000900369,way/315823978-765,Kurnool
L100000900603,way/386153973-765,Dharmapuri
L100000900205,way/386153973-765,Dharmapuri
L100000900334,way/688672711-765,Bhuj
L100000900335,way/688672711-765,Bhuj
L100000922378,way/386153973-765,Dharmapuri
L100001019638,way/386153973-765,Dharmapuri
L100000900620,way/688672711-765,Bhuj
L100000900523,way/386153973-765,Dharmapuri
L100001055781,way/293597835-765,Solapur
L100000900336,way/293597835-765,Solapur
L100000900337,way/293597835-765,Solapur
L100000900604,way/688672711-765,Bhuj
L100000900691,way/688672711-765,Bhuj
L100000900201,way/369866141-765,Jaipur
L100000900670,way/293597835-765,Solapur
L100000900370,way/293597835-765,Solapur
L100000900605,way/201845280-765,Wardha
L100000900175,way/293597835-765,Solapur
L100000900171,way/201845280-765,Wardha
L100000900416,way/315823978-765,Kurnool
L100000900684,way/293597835-765,Solapur
L100000102373,way/311118424-765,Fatehpur
L100001080946,way/311118424-765,Fatehpur
L100000102243,way/311118424-765,Fatehpur
L100000102121,way/353914865-765,Korba
L100000102441,way/353914865-765,Korba
L100000102519,way/369866141-765,Jaipur
L100000102193,way/688672711-765,Bhuj
L100000105017,way/353914865-765,Korba
L100000102194,way/688672711-765,Bhuj
L100000102375,way/201845280-765,Wardha
L100000102442,way/353914865-765,Korba
L100000102443,way/353914865-765,Korba
L100000102444,way/353914865-765,Korba
L100000102611,way/311118424-765,Fatehpur
L100000102612,way/311118424-765,Fatehpur
L100001000082,way/311118424-765,Fatehpur
L100000102610,way/311118424-765,Fatehpur
L100000102318,way/353914865-765,Korba
L100000102123,way/353914865-765,Korba
L100000102537,way/386153973-765,Dharmapuri
L100000102659,way/759521252-765,Medinipur
L100000102124,way/353914865-765,Korba
L100000104755,way/201845280-765,Wardha
L100000102661,way/759521252-765,Medinipur
L100000102032,way/315823978-765,Kurnool
L100000102125,way/353914865-765,Korba
L100000102377,way/201845280-765,Wardha
L100000102663,way/759521252-765,Medinipur
L100000102033,way/386153973-765,Dharmapuri
L100000102127,way/353914865-765,Korba
L100000102616,way/311118424-765,Fatehpur
L100000102090,way/311118424-765,Fatehpur
L100000102448,way/311118424-765,Fatehpur
L100000102093,way/311118424-765,Fatehpur
L100000102092,way/311118424-765,Fatehpur
L100000102619,way/420797421-765,Sikandarabad
L100000102521,way/1143180503-765,Phalodi
L100000102450,way/353914865-765,Korba
L100000102379,way/201845280-765,Wardha
L100000102293,way/315823978-765,Kurnool
L100000102592,way/315823978-765,Kurnool
L100000102197,way/688672711-765,Bhuj
L100000102130,way/353914865-765,Korba
L100000102199,way/331275940-765,Vadodara
L100000102384,way/201845280-765,Wardha
L100000102132,way/353914865-765,Korba
L100000102452,way/353914865-765,Korba
L100000102385,way/201845280-765,Wardha
L100001042985,way/1143180503-765,Phalodi
L100000102324,way/420797421-765,Sikandarabad
L100000102133,way/353914865-765,Korba
L100000102522,way/1143180503-765,Phalodi
L100000104769,way/331275940-765,Vadodara
L100000102250,way/311118424-765,Fatehpur
L100000102248,way/311118424-765,Fatehpur
L100000102085,way/311118424-765,Fatehpur
L100000102665,way/759521252-765,Medinipur
L100000102387,way/201845280-765,Wardha
L100000102095,way/311118424-765,Fatehpur
L100000102539,way/386153973-765,Dharmapuri
L100000102137,way/353914865-765,Korba
L100000102523,way/209826798-765,Indore
L100000102252,way/311118424-765,Fatehpur
L100000102388,way/201845280-765,Wardha
L100000102389,way/201845280-765,Wardha
L100000102540,way/386153973-765,Dharmapuri
L100000102524,way/369866141-765,Jaipur
L100000102454,way/353914865-765,Korba
L100000102622,way/311118424-765,Fatehpur
L100000102623,way/311118424-765,Fatehpur
L100000102542,way/386153973-765,Dharmapuri
L100000102457,way/353914865-765,Korba
L100000102391,way/201845280-765,Wardha
L100000102295,way/315823978-765,Kurnool
L100000102458,way/353914865-765,Korba
L100000102234,way/420797421-765,Sikandarabad
L100000102394,way/201845280-765,Wardha
L100000102142,way/353914865-765,Korba
L100000102038,way/315823978-765,Kurnool
L100000102143,way/353914865-765,Korba
L100000102459,way/353914865-765,Korba
L100000102668,way/759521252-765,Medinipur
L100000102669,way/759521252-765,Medinipur
L100000102671,way/759521252-765,Medinipur
L100000102672,way/759521252-765,Medinipur
L100000102040,IN684-765,Rajahmundry
L100000102545,way/386153973-765,Dharmapuri
L100000102546,way/386153973-765,Dharmapuri
L100000102673,way/311118424-765,Fatehpur
L100000102626,way/311118424-765,Fatehpur
L100000104976,way/331275940-765,Vadodara
L100000102331,way/420797421-765,Sikandarabad
L100000102332,way/420797421-765,Sikandarabad
L100000102207,way/331275940-765,Vadodara
L100000102593,way/315823978-765,Kurnool
L100000102628,way/311118424-765,Fatehpur
L100000102402,way/201845280-765,Wardha
L100000102525,way/1143180503-765,Phalodi
L100000102400,way/201845280-765,Wardha
L100000102145,way/353914865-765,Korba
L100000102511,way/372701897-765,Moga
L100000102263,way/311118424-765,Fatehpur
L100000102548,way/386153973-765,Dharmapuri
L100000102549,way/386153973-765,Dharmapuri
L100001020387,way/1143180503-765,Phalodi
L100000102512,way/372701897-765,Moga
L100000102674,way/759521252-765,Medinipur
L100000102630,way/420797421-765,Sikandarabad
L100000102148,way/353914865-765,Korba
L100000102149,way/353914865-765,Korba
L100000102210,way/331275940-765,Vadodara
L100000102466,way/353914865-765,Korba
L100000104433,way/759521252-765,Medinipur
L100000102599,IN684-765,Rajahmundry
L100000102467,way/353914865-765,Korba
L100000102237,way/420797421-765,Sikandarabad
L100000102265,way/311118424-765,Fatehpur
L100001048073,way/311118424-765,Fatehpur
L100000102632,way/420797421-765,Sikandarabad
L100000102338,way/311118424-765,Fatehpur
L100000102470,way/353914865-765,Korba
L100000102471,way/353914865-765,Korba
L100000102472,way/353914865-765,Korba
L100001000104,way/759521252-765,Medinipur
L100000102268,way/759521252-765,Medinipur
L100000102526,way/1143180503-765,Phalodi
L100000102172,way/353914865-765,Korba
L100000102405,way/201845280-765,Wardha
L100000104954,way/353914865-765,Korba
L100000102303,way/315823978-765,Kurnool
L100000102554,way/386153973-765,Dharmapuri
L100000102104,way/311118424-765,Fatehpur
L100001000079,way/688672711-765,Bhuj
L100000102595,way/315823978-765,Kurnool
L100000102474,way/353914865-765,Korba
L100000102527,way/369866141-765,Jaipur
L100000102476,way/353914865-765,Korba
L100000102152,way/353914865-765,Korba
L100000102153,way/353914865-765,Korba
L100000102528,way/369866141-765,Jaipur
L100000102635,way/311118424-765,Fatehpur
L100000102406,way/201845280-765,Wardha
L100000102477,way/353914865-765,Korba
L100000102345,way/209826798-765,Indore
L100000102407,way/201845280-765,Wardha
L100000102636,way/420797421-765,Sikandarabad
L100000102272,way/311118424-765,Fatehpur
L100000102677,way/759521252-765,Medinipur
L100000102411,way/201845280-765,Wardha
L100000102162,way/353914865-765,Korba
L100000102157,way/353914865-765,Korba
L100000102529,way/369866141-765,Jaipur
L100000102530,way/369866141-765,Jaipur
L100000102598,way/315823978-765,Kurnool
L100000102159,way/353914865-765,Korba
L100000102306,way/293597835-765,Solapur
L100000102637,way/311118424-765,Fatehpur
L100000102213,way/688672711-765,Bhuj
L100000102214,way/688672711-765,Bhuj
L100000102638,way/420797421-765,Sikandarabad
L100000102657,way/420797421-765,Sikandarabad
L100000102479,way/353914865-765,Korba
L100000102164,way/353914865-765,Korba
L100000105026,way/353914865-765,Korba
L100000102275,way/311118424-765,Fatehpur
L100000102347,way/311118424-765,Fatehpur
L100000102348,way/311118424-765,Fatehpur
L100000102238,way/420797421-765,Sikandarabad
L100000102276,way/759521252-765,Medinipur
L100000102052,IN684-765,Rajahmundry
L100000102480,way/353914865-765,Korba
L100000102414,way/201845280-765,Wardha
L100000102639,way/420797421-765,Sikandarabad
L100000102165,way/353914865-765,Korba
L100000102415,way/201845280-765,Wardha
L100000102053,way/386153973-765,Dharmapuri
L100000102640,way/311118424-765,Fatehpur
L100000102680,way/759521252-765,Medinipur
L100001000101,way/315823978-765,Kurnool
L100000102481,way/353914865-765,Korba
L100000102560,way/386153973-765,Dharmapuri
L100000102561,way/386153973-765,Dharmapuri
L100000102417,way/201845280-765,Wardha
L100000102655,way/311118424-765,Fatehpur
L100000104761,way/201845280-765,Wardha
L100000102353,way/311118424-765,Fatehpur
L100000102217,way/688672711-765,Bhuj
L100000102055,way/386153973-765,Dharmapuri
L100000102562,way/386153973-765,Dharmapuri
L100000102112,way/311118424-765,Fatehpur
L100000102113,way/311118424-765,Fatehpur
L100000102114,way/311118424-765,Fatehpur
L100000102563,way/386153973-765,Dharmapuri
L100001018066,way/353914865-765,Korba
L100000102419,way/201845280-765,Wardha
L100000102420,way/201845280-765,Wardha
L100000102421,way/201845280-765,Wardha
L100000102642,way/420797421-765,Sikandarabad
L100000102059,way/386153973-765,Dharmapuri
L100000102565,way/386153973-765,Dharmapuri
L100000102566,way/386153973-765,Dharmapuri
L100000102567,way/386153973-765,Dharmapuri
L100000102568,way/386153973-765,Dharmapuri
L100000102455,way/353914865-765,Korba
L100000102569,way/386153973-765,Dharmapuri
L100000102278,way/311118424-765,Fatehpur
L100000102340,way/420797421-765,Sikandarabad
L100000102644,way/311118424-765,Fatehpur
L100000102279,way/311118424-765,Fatehpur
L100000102600,way/315823978-765,Kurnool
L100000102239,way/420797421-765,Sikandarabad
L100000102645,way/311118424-765,Fatehpur
L100000102486,way/353914865-765,Korba
L100000102487,way/353914865-765,Korba
L100000102422,way/201845280-765,Wardha
L100000102423,way/293597835-765,Solapur
L100000102646,way/420797421-765,Sikandarabad
L100000102424,way/293597835-765,Solapur
L100000102281,way/311118424-765,Fatehpur
L100000102601,way/315823978-765,Kurnool
L100000102117,way/311118424-765,Fatehpur
L100000102681,way/759521252-765,Medinipur
L100000102309,way/315823978-765,Kurnool
L100000102167,way/353914865-765,Korba
L100000102168,way/353914865-765,Korba
L100000102169,way/353914865-765,Korba
L100000102173,way/353914865-765,Korba
L100000102174,way/353914865-765,Korba
L100000102175,way/353914865-765,Korba
L100000102176,way/353914865-765,Korba
L100000102240,way/420797421-765,Sikandarabad
L100000102532,way/209826798-765,Indore
L100000102515,way/372701897-765,Moga
L100000102603,way/315823978-765,Kurnool
L100000102602,way/315823978-765,Kurnool
L100000102490,way/353914865-765,Korba
L100000102177,way/353914865-765,Korba
L100000102428,way/293597835-765,Solapur
L100000102178,way/209826798-765,Indore
L100000102491,way/353914865-765,Korba
L100000102066,way/315823978-765,Kurnool
L100000102492,way/353914865-765,Korba
L100000102648,way/311118424-765,Fatehpur
L100000102649,way/311118424-765,Fatehpur
L100000102516,way/372701897-765,Moga
L100000102650,way/420797421-765,Sikandarabad
L100000102494,way/353914865-765,Korba
L100000102223,way/331275940-765,Vadodara
L100000102684,way/311118424-765,Fatehpur
L100000102067,IN684-765,Rajahmundry
L100000102224,way/688672711-765,Bhuj
L100000102685,way/759521252-765,Medinipur
L100000102571,way/386153973-765,Dharmapuri
L100000102179,way/353914865-765,Korba
L100001000147,way/688672711-765,Bhuj
L100000102359,way/311118424-765,Fatehpur
L100000102686,way/759521252-765,Medinipur
L100000102360,way/311118424-765,Fatehpur
L100000102361,way/201845280-765,Wardha
L100000102574,way/386153973-765,Dharmapuri
L100000102366,way/209826798-765,Indore
L100000102533,way/369866141-765,Jaipur
L100000102367,way/311118424-765,Fatehpur
L100000102225,way/688672711-765,Bhuj
L100000102183,way/353914865-765,Korba
L100000102184,way/353914865-765,Korba
L100000102068,IN684-765,Rajahmundry
L100000102073,way/386153973-765,Dharmapuri
L100001046207,way/315823978-765,Kurnool
L100000102652,way/311118424-765,Fatehpur
L100000102185,way/353914865-765,Korba
L100000102606,way/315823978-765,Kurnool
L100000102431,way/293597835-765,Solapur
L100000102688,way/759521252-765,Medinipur
L100000102071,way/386153973-765,Dharmapuri
L100000102534,way/1143180503-765,Phalodi
L100000102228,way/331275940-765,Vadodara
L100000102188,way/353914865-765,Korba
L100000102501,way/353914865-765,Korba
L100000102502,way/353914865-765,Korba
L100000102504,way/353914865-765,Korba
L100000102518,way/372701897-765,Moga
L100000102189,way/353914865-765,Korba
L100000102653,way/311118424-765,Fatehpur
L100000102230,way/688672711-765,Bhuj
L100000102287,way/311118424-765,Fatehpur
L100001000571,way/420797421-765,Sikandarabad
L100000102583,way/386153973-765,Dharmapuri
L100000102582,way/386153973-765,Dharmapuri
L100001061539,way/386153973-765,Dharmapuri
L100000102432,way/201845280-765,Wardha
L100000102689,way/759521252-765,Medinipur
L100001046328,way/311118424-765,Fatehpur
L100000102433,way/201845280-765,Wardha
L100000102550,way/386153973-765,Dharmapuri
L100000102584,way/386153973-765,Dharmapuri
L100000102586,way/386153973-765,Dharmapuri
L100000102587,way/386153973-765,Dharmapuri
L100000102190,way/353914865-765,Korba
L100000102588,way/386153973-765,Dharmapuri
L100000102311,way/386153973-765,Dharmapuri
L100000102231,way/331275940-765,Vadodara
L100000102589,way/386153973-765,Dharmapuri
L100000102506,way/353914865-765,Korba
L100000102654,way/311118424-765,Fatehpur
L100000102312,way/315823978-765,Kurnool
L100000102590,way/386153973-765,Dharmapuri
L100001000106,way/315823978-765,Kurnool
L100000102232,way/331275940-765,Vadodara
L100000102371,way/311118424-765,Fatehpur
L100000102079,IN684-765,Rajahmundry
L100000102081,IN684-765,Rajahmundry
L100000102083,IN684-765,Rajahmundry
L100000102535,way/1143180503-765,Phalodi
L100000102233,way/331275940-765,Vadodara
L100000102436,way/201845280-765,Wardha
L100000102437,way/201845280-765,Wardha
L100000102608,way/315823978-765,Kurnool
L100000102315,way/315823978-765,Kurnool
L100000102536,way/209826798-765,Indore
L100001063956,way/386153973-765,Dharmapuri
L100000601806,way/420797421-765,Sikandarabad
L100001023065,way/386153973-765,Dharmapuri
L100000601807,way/372701897-765,Moga
L100000601808,way/293597835-765,Solapur
L100001063659,way/201845280-765,Wardha
L100000601809,way/203673991-400,Tezpur
L100000601810,way/372701897-765,Moga
L100001025845,way/203673991-400,Tezpur
L100000601811,way/420797421-765,Sikandarabad
L100000601812,way/203673991-400,Tezpur
L100001063959,way/372701897-765,Moga
L100000601813,way/372701897-765,Moga
L100000601814,way/372701897-765,Moga
L100000601815,way/372701897-765,Moga
L100000604167,way/203673991-400,Tezpur
L100000601816,way/372701897-765,Moga
L100000601817,way/353914865-765,Korba
L100000604169,IN684-765,Rajahmundry
