bus_id,grid_cell,bus_name
way/203673991-400,IND_1569,Tezpur
way/203673991-400,IND_1570,Tezpur
way/203673991-400,IND_1571,Tezpur
way/203673991-400,IND_1572,Tezpur
way/203673991-400,IND_1573,Tezpur
way/203673991-400,IND_1574,Tezpur
way/203673991-400,IND_1575,Tezpur
way/203673991-400,IND_1576,Tezpur
way/203673991-400,IND_1577,Tezpur
way/203673991-400,IND_1578,Tezpur
way/203673991-400,IND_1579,Tezpur
way/203673991-400,IND_1580,Tezpur
way/203673991-400,IND_1581,Tezpur
way/203673991-400,IND_1583,Tezpur
way/203673991-400,IND_1584,Tezpur
way/203673991-400,IND_1585,Tezpur
way/203673991-400,IND_1586,Tezpur
way/203673991-400,IND_1587,Tezpur
way/203673991-400,IND_1588,Tezpur
way/203673991-400,IND_1590,Tezpur
way/203673991-400,IND_1591,Tezpur
way/203673991-400,IND_1592,Tezpur
way/203673991-400,IND_1593,Tezpur
way/203673991-400,IND_1597,Tezpur
way/203673991-400,IND_1598,Tezpur
way/203673991-400,IND_1599,Tezpur
way/203673991-400,IND_1602,Tezpur
way/203673991-400,IND_1603,Tezpur
way/203673991-400,IND_1604,Tezpur
way/203673991-400,IND_1605,Tezpur
way/688672711-765,wof-IND_26,Bhuj
way/688672711-765,wof-IND_27,Bhuj
way/688672711-765,wof-IND_28,Bhuj
way/688672711-765,wof-IND_35,Bhuj
way/688672711-765,wof-IND_36,Bhuj
way/688672711-765,wof-IND_37,Bhuj
way/688672711-765,wof-IND_38,Bhuj
way/688672711-765,wof-IND_39,Bhuj
way/688672711-765,wof-IND_40,Bhuj
way/688672711-765,wof-IND_53,Bhuj
way/688672711-765,wof-IND_54,Bhuj
way/688672711-765,wof-IND_55,Bhuj
way/688672711-765,wof-IND_56,Bhuj
way/688672711-765,wof-IND_78,Bhuj
way/688672711-765,wof-IND_79,Bhuj
way/688672711-765,wof-IND_80,Bhuj
way/688672711-765,wof-IND_81,Bhuj
way/688672711-765,wof-IND_106,Bhuj
way/688672711-765,wof-IND_107,Bhuj
way/688672711-765,wof-IND_108,Bhuj
way/688672711-765,wof-IND_109,Bhuj
way/688672711-765,wof-IND_110,Bhuj
way/688672711-765,wof-IND_111,Bhuj
way/688672711-765,wof-IND_112,Bhuj
way/201845280-765,wof-IND_136,Wardha
way/201845280-765,wof-IND_137,Wardha
way/688672711-765,wof-IND_138,Bhuj
way/688672711-765,wof-IND_139,Bhuj
way/688672711-765,wof-IND_140,Bhuj
way/688672711-765,wof-IND_141,Bhuj
way/688672711-765,wof-IND_144,Bhuj
way/201845280-765,wof-IND_171,Wardha
way/201845280-765,wof-IND_172,Wardha
way/201845280-765,wof-IND_173,Wardha
way/688672711-765,wof-IND_174,Bhuj
way/688672711-765,wof-IND_175,Bhuj
way/201845280-765,wof-IND_203,Wardha
way/201845280-765,wof-IND_204,Wardha
way/201845280-765,wof-IND_205,Wardha
way/201845280-765,wof-IND_206,Wardha
way/688672711-765,wof-IND_207,Bhuj
way/201845280-765,wof-IND_232,Wardha
way/201845280-765,wof-IND_233,Wardha
way/201845280-765,wof-IND_234,Wardha
way/201845280-765,wof-IND_235,Wardha
way/201845280-765,wof-IND_236,Wardha
way/201845280-765,wof-IND_237,Wardha
way/201845280-765,wof-IND_238,Wardha
way/293597835-765,wof-IND_250,Solapur
way/293597835-765,wof-IND_251,Solapur
way/201845280-765,wof-IND_261,Wardha
way/201845280-765,wof-IND_262,Wardha
way/201845280-765,wof-IND_263,Wardha
way/201845280-765,wof-IND_264,Wardha
way/201845280-765,wof-IND_265,Wardha
way/201845280-765,wof-IND_266,Wardha
way/201845280-765,wof-IND_267,Wardha
way/201845280-765,wof-IND_268,Wardha
way/386153973-765,wof-IND_277,Dharmapuri
way/386153973-765,wof-IND_278,Dharmapuri
way/293597835-765,wof-IND_279,Solapur
way/293597835-765,wof-IND_280,Solapur
way/293597835-765,wof-IND_281,Solapur
way/293597835-765,wof-IND_282,Solapur
way/293597835-765,wof-IND_288,Solapur
way/293597835-765,wof-IND_289,Solapur
way/293597835-765,wof-IND_290,Solapur
way/293597835-765,wof-IND_291,Solapur
way/201845280-765,wof-IND_292,Wardha
way/201845280-765,wof-IND_293,Wardha
way/201845280-765,wof-IND_294,Wardha
way/201845280-765,wof-IND_295,Wardha
way/201845280-765,wof-IND_296,Wardha
way/201845280-765,wof-IND_297,Wardha
way/386153973-765,wof-IND_308,Dharmapuri
way/386153973-765,wof-IND_309,Dharmapuri
way/293597835-765,wof-IND_311,Solapur
way/293597835-765,wof-IND_312,Solapur
way/293597835-765,wof-IND_313,Solapur
way/293597835-765,wof-IND_314,Solapur
way/293597835-765,wof-IND_317,Solapur
way/293597835-765,wof-IND_318,Solapur
way/293597835-765,wof-IND_319,Solapur
way/293597835-765,wof-IND_320,Solapur
way/293597835-765,wof-IND_321,Solapur
way/293597835-765,wof-IND_322,Solapur
way/201845280-765,wof-IND_323,Wardha
way/201845280-765,wof-IND_324,Wardha
way/201845280-765,wof-IND_325,Wardha
way/201845280-765,wof-IND_326,Wardha
way/201845280-765,wof-IND_327,Wardha
way/201845280-765,wof-IND_328,Wardha
way/331275940-765,wof-IND_332,Vadodara
way/293597835-765,wof-IND_345,Solapur
way/293597835-765,wof-IND_346,Solapur
way/293597835-765,wof-IND_347,Solapur
way/293597835-765,wof-IND_348,Solapur
way/293597835-765,wof-IND_349,Solapur
way/293597835-765,wof-IND_350,Solapur
way/293597835-765,wof-IND_351,Solapur
way/293597835-765,wof-IND_352,Solapur
way/293597835-765,wof-IND_353,Solapur
way/293597835-765,wof-IND_354,Solapur
way/293597835-765,wof-IND_355,Solapur
way/201845280-765,wof-IND_356,Wardha
way/201845280-765,wof-IND_358,Wardha
way/293597835-765,wof-IND_380,Solapur
way/293597835-765,wof-IND_381,Solapur
way/293597835-765,wof-IND_382,Solapur
way/293597835-765,wof-IND_383,Solapur
way/293597835-765,wof-IND_384,Solapur
way/293597835-765,wof-IND_385,Solapur
way/293597835-765,wof-IND_386,Solapur
way/293597835-765,wof-IND_387,Solapur
way/293597835-765,wof-IND_388,Solapur
way/293597835-765,wof-IND_408,Solapur
way/293597835-765,wof-IND_409,Solapur
way/293597835-765,wof-IND_410,Solapur
way/293597835-765,wof-IND_411,Solapur
way/293597835-765,wof-IND_412,Solapur
way/293597835-765,wof-IND_433,Solapur
way/386153973-765,wof-IND_510,Dharmapuri
way/386153973-765,wof-IND_511,Dharmapuri
way/386153973-765,wof-IND_512,Dharmapuri
way/386153973-765,wof-IND_519,Dharmapuri
way/386153973-765,wof-IND_520,Dharmapuri
way/386153973-765,wof-IND_521,Dharmapuri
way/386153973-765,wof-IND_522,Dharmapuri
way/386153973-765,wof-IND_526,Dharmapuri
way/386153973-765,wof-IND_527,Dharmapuri
way/386153973-765,wof-IND_528,Dharmapuri
way/386153973-765,wof-IND_533,Dharmapuri
way/386153973-765,wof-IND_534,Dharmapuri
way/386153973-765,wof-IND_535,Dharmapuri
way/386153973-765,wof-IND_540,Dharmapuri
way/386153973-765,wof-IND_541,Dharmapuri
way/386153973-765,wof-IND_542,Dharmapuri
way/386153973-765,wof-IND_543,Dharmapuri
way/386153973-765,wof-IND_545,Dharmapuri
way/386153973-765,wof-IND_546,Dharmapuri
way/386153973-765,wof-IND_547,Dharmapuri
way/386153973-765,wof-IND_549,Dharmapuri
way/386153973-765,wof-IND_550,Dharmapuri
way/386153973-765,wof-IND_551,Dharmapuri
way/386153973-765,wof-IND_552,Dharmapuri
way/386153973-765,wof-IND_554,Dharmapuri
way/386153973-765,wof-IND_556,Dharmapuri
way/386153973-765,wof-IND_557,Dharmapuri
way/386153973-765,wof-IND_558,Dharmapuri
way/386153973-765,wof-IND_559,Dharmapuri
way/386153973-765,wof-IND_560,Dharmapuri
way/386153973-765,wof-IND_568,Dharmapuri
way/386153973-765,wof-IND_569,Dharmapuri
way/386153973-765,wof-IND_570,Dharmapuri
way/386153973-765,wof-IND_571,Dharmapuri
way/386153973-765,wof-IND_572,Dharmapuri
way/386153973-765,wof-IND_573,Dharmapuri
way/386153973-765,wof-IND_574,Dharmapuri
way/386153973-765,wof-IND_576,Dharmapuri
way/386153973-765,wof-IND_577,Dharmapuri
way/386153973-765,wof-IND_578,Dharmapuri
way/386153973-765,wof-IND_579,Dharmapuri
way/315823978-765,wof-IND_580,Kurnool
way/386153973-765,wof-IND_584,Dharmapuri
way/386153973-765,wof-IND_588,Dharmapuri
way/386153973-765,wof-IND_589,Dharmapuri
way/386153973-765,wof-IND_590,Dharmapuri
way/386153973-765,wof-IND_591,Dharmapuri
way/386153973-765,wof-IND_594,Dharmapuri
way/315823978-765,wof-IND_595,Kurnool
way/315823978-765,wof-IND_596,Kurnool
way/315823978-765,wof-IND_608,Kurnool
way/315823978-765,wof-IND_609,Kurnool
IN684-765,wof-IND_610,Rajahmundry
IN684-765,wof-IND_624,Rajahmundry
IN684-765,wof-IND_625,Rajahmundry
IN684-765,wof-IND_639,Rajahmundry
IN684-765,wof-IND_640,Rajahmundry
IN684-765,wof-IND_641,Rajahmundry
IN684-765,wof-IND_654,Rajahmundry
IN684-765,wof-IND_655,Rajahmundry
IN684-765,wof-IND_656,Rajahmundry
IN684-765,wof-IND_669,Rajahmundry
IN684-765,wof-IND_670,Rajahmundry
IN684-765,wof-IND_671,Rajahmundry
IN684-765,wof-IND_685,Rajahmundry
way/353914865-765,wof-IND_686,Korba
way/353914865-765,wof-IND_687,Korba
way/353914865-765,wof-IND_697,Korba
way/353914865-765,wof-IND_698,Korba
way/353914865-765,wof-IND_709,Korba
way/353914865-765,wof-IND_710,Korba
way/353914865-765,wof-IND_711,Korba
way/353914865-765,wof-IND_722,Korba
way/353914865-765,wof-IND_723,Korba
way/353914865-765,wof-IND_724,Korba
way/353914865-765,wof-IND_725,Korba
way/353914865-765,wof-IND_736,Korba
way/353914865-765,wof-IND_737,Korba
way/353914865-765,wof-IND_738,Korba
way/353914865-765,wof-IND_751,Korba
way/353914865-765,wof-IND_752,Korba
way/353914865-765,wof-IND_753,Korba
way/353914865-765,wof-IND_765,Korba
way/353914865-765,wof-IND_766,Korba
way/353914865-765,wof-IND_777,Korba
way/353914865-765,wof-IND_778,Korba
way/353914865-765,wof-IND_779,Korba
way/353914865-765,wof-IND_790,Korba
way/353914865-765,wof-IND_791,Korba
way/759521252-765,wof-IND_792,Medinipur
way/759521252-765,wof-IND_794,Medinipur
way/353914865-765,wof-IND_803,Korba
way/759521252-765,wof-IND_804,Medinipur
way/759521252-765,wof-IND_805,Medinipur
way/759521252-765,wof-IND_815,Medinipur
way/759521252-765,wof-IND_816,Medinipur
way/759521252-765,wof-IND_817,Medinipur
way/759521252-765,wof-IND_828,Medinipur
way/759521252-765,wof-IND_829,Medinipur
way/759521252-765,wof-IND_830,Medinipur
way/759521252-765,wof-IND_832,Medinipur
way/759521252-765,wof-IND_842,Medinipur
way/759521252-765,wof-IND_843,Medinipur
way/759521252-765,wof-IND_844,Medinipur
way/759521252-765,wof-IND_845,Medinipur
way/759521252-765,wof-IND_846,Medinipur
way/759521252-765,wof-IND_854,Medinipur
way/759521252-765,wof-IND_855,Medinipur
way/759521252-765,wof-IND_856,Medinipur
way/759521252-765,wof-IND_857,Medinipur
